episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,113,HIGH,ACTIVATE_SPARE,99.97,96.68,2.9508,47.27,24,3,0,-16.76,1,"[LOW  ] Spoof -> ['GPS BIIF-11 (PRN 10)', 'GPS BIIF-3  (PRN 24)']"
1,114,HIGH,NO_OP,99.97,93.68,3.3299,47.25,21,3,0,-0.8,1,"[LOW  ] Spoof -> ['GPS BIIR-8  (PRN 16)', 'GPS BIIF-7  (PRN 09)', 'GPS BIIF-12 (PRN 32)']"
1,115,HIGH,RETIRE_SATELLITE,100.0,96.04,2.6301,47.24,21,3,0,-3.43,0,None
1,116,HIGH,RETIRE_SATELLITE,99.8,96.88,2.4833,47.24,21,3,0,-5.7,0,None
1,117,HIGH,NO_OP,100.0,94.5,3.0751,47.27,21,3,0,-0.19,0,None
1,118,HIGH,NO_OP,99.9,74.12,4.7077,47.28,21,3,0,-3.75,0,None
1,119,HIGH,LAUNCH_SATELLITE,100.0,90.59,3.5192,47.29,21,3,1,-7.14,0,None
1,120,HIGH,NO_OP,100.0,96.03,2.993,47.28,21,3,1,1.05,0,None
1,121,HIGH,NO_OP,100.0,92.55,3.2479,47.26,21,3,1,-0.51,0,None
1,122,HIGH,NO_OP,99.82,98.82,2.6788,47.24,21,3,1,0.26,0,None
1,123,HIGH,NO_OP,98.82,94.08,2.9594,47.21,19,3,1,-15.58,1,"[LOW  ] Spoof -> ['GPS BIIF-10 (PRN 08)', 'GPS BIII-5  (PRN 11)']"
1,124,HIGH,NO_OP,95.13,73.41,5.6587,47.21,16,3,1,-33.84,1,"[LOW  ] Spoof -> ['GPS BIIF-1  (PRN 25)', 'GPS BIIRM-4 (PRN 15)', 'GPS BIIRM-8 (PRN 05)']"
1,125,HIGH,RETIRE_SATELLITE,92.06,71.59,63.5861,47.21,15,4,0,-136.23,1,[LOW  ] Spoof -> ['GPS BIIF-9  (PRN 26)']
1,126,HIGH,NO_OP,92.27,67.75,5.4146,47.21,15,4,0,117.4,0,None
1,127,HIGH,RETIRE_SATELLITE,92.52,65.71,6.3171,47.22,15,4,0,-5.57,0,None
1,128,HIGH,NO_OP,60.82,38.58,6.5276,47.25,11,4,0,-148.9,1,"[LOW  ] Spoof -> ['GPS BIIF-8  (PRN 03)', 'GPS BIIR-13 (PRN 02)', 'GPS BIIF-4  (PRN 27)']"
1,129,HIGH,ACTIVATE_SPARE,71.35,54.54,9.5097,47.25,12,3,0,41.69,0,None
1,130,HIGH,NO_OP,71.3,32.7,10.8088,47.28,12,3,0,-2.86,0,None
1,131,HIGH,NO_OP,71.81,29.97,24.7024,47.28,12,3,0,-25.24,0,None
1,132,HIGH,NO_OP,72.11,32.17,12.7986,47.28,12,3,0,25.32,0,None
2,1,LOW,NO_OP,100.0,100.0,1.6092,47.23,32,8,0,0.05,0,None
2,2,LOW,NO_OP,100.0,100.0,1.5785,47.22,32,8,0,0.06,0,None
2,3,LOW,NO_OP,100.0,100.0,1.7147,47.23,29,8,0,-10.27,1,"[LOW  ] Spoof -> ['GPS BIIF-3  (PRN 24)', 'GPS BIIR-5  (PRN 22)', 'GPS BIII-6  (PRN 28)']"
2,4,LOW,NO_OP,100.0,100.0,1.9324,47.24,26,8,0,-10.44,1,"[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)', 'GPS BIIF-4  (PRN 27)', 'GPS BIIRM-6 (PRN 07)']"
2,5,LOW,RETIRE_SATELLITE,100.0,99.88,1.8878,47.25,26,8,0,-4.91,0,None
2,6,LOW,NO_OP,100.0,99.46,2.0033,47.26,25,8,0,-0.23,1,[LOW  ] Spoof -> ['GPS BIIF-8  (PRN 03)']
2,7,LOW,RETIRE_SATELLITE,100.0,100.0,1.9438,47.28,25,8,0,-4.88,0,None
2,8,LOW,NO_OP,100.0,100.0,1.9643,47.29,25,8,0,-0.04,0,None
2,9,LOW,NO_OP,100.0,100.0,2.0289,47.28,25,8,0,-0.13,0,None
2,10,LOW,NO_OP,100.0,100.0,2.0359,47.27,25,8,0,-0.01,0,None
2,11,LOW,NO_OP,99.86,96.6,2.6838,47.27,22,8,0,-11.99,1,"[LOW  ] Spoof -> ['GPS BIIF-7  (PRN 09)', 'GPS BIIF-1  (PRN 25)', 'GPS BIII-1  (PRN 04)']"
2,12,LOW,ACTIVATE_SPARE,99.33,95.34,2.9007,47.28,23,7,0,-8.08,0,None
2,13,LOW,NO_OP,99.28,96.75,2.4865,47.28,23,7,0,0.58,0,None
2,14,LOW,NO_OP,99.38,97.61,2.434,47.27,23,7,0,0.6,0,None
2,15,LOW,NO_OP,99.9,97.55,2.3068,47.25,23,7,0,2.83,0,None
2,16,LOW,NO_OP,100.0,99.63,2.2784,47.24,23,7,0,0.56,0,None
2,17,LOW,NO_OP,100.0,97.08,2.4532,47.25,23,7,0,-0.35,0,None
2,18,LOW,NO_OP,100.0,98.65,2.3226,47.25,23,7,0,0.26,0,None
2,19,LOW,NO_OP,100.0,97.6,2.6575,47.26,23,7,0,-0.67,0,None
2,20,LOW,NO_OP,100.0,99.61,2.2363,47.26,23,7,0,0.84,0,None
2,21,LOW,NO_OP,100.0,96.36,2.3859,47.25,23,7,0,-0.3,0,None
2,22,LOW,NO_OP,99.86,96.42,2.5395,47.23,23,7,0,-1.0,0,None
2,23,LOW,NO_OP,99.9,96.47,3.4464,47.21,23,7,0,-1.61,0,None
2,24,LOW,NO_OP,99.84,96.01,2.5846,47.21,23,7,0,1.41,0,None
2,25,LOW,ACTIVATE_SPARE,100.0,99.78,2.347,47.23,24,6,0,-3.71,0,None
2,26,LOW,ACTIVATE_SPARE,100.0,100.0,2.2316,47.23,25,5,0,5.23,0,None
2,27,LOW,NO_OP,99.55,98.45,2.1342,47.22,22,5,0,-2.07,1,"[LOW  ] Spoof -> ['GPS BIIF-9  (PRN 26)', 'GPS BIII-2  (PRN 18)', 'GPS BIIF-5  (PRN 30)']"
2,28,LOW,NO_OP,100.0,100.0,2.2537,47.22,22,5,0,2.02,0,None
2,29,LOW,NO_OP,100.0,99.85,2.9815,47.22,22,5,0,-1.46,0,None
2,30,LOW,ACTIVATE_SPARE,100.0,98.69,2.4927,47.24,23,4,0,-4.02,0,None
2,31,LOW,NO_OP,100.0,99.46,2.308,47.25,23,4,0,0.37,0,None
2,32,LOW,RETIRE_SATELLITE,100.0,99.89,2.1815,47.28,23,4,0,-4.75,0,None
2,33,LOW,NO_OP,100.0,98.14,2.5112,47.29,23,4,0,-0.66,0,None
2,34,LOW,NO_OP,100.0,98.39,2.479,47.28,23,4,0,0.06,0,None
2,35,LOW,NO_OP,99.82,96.93,2.7591,47.26,23,4,0,-1.44,0,None
2,36,LOW,NO_OP,99.3,96.07,2.4234,47.24,23,4,0,-1.97,0,None
2,37,LOW,NO_OP,88.89,83.87,3.3869,47.25,20,4,0,-63.96,1,"[LOW  ] Spoof -> ['GPS BIIR-8  (PRN 16)', 'GPS BIIR-11 (PRN 19)', 'GPS BIIF-10 (PRN 08)']"
2,38,LOW,NO_OP,90.9,86.76,3.3093,47.26,20,4,0,10.21,0,None
2,39,LOW,ACTIVATE_SPARE,86.55,80.11,54.9463,47.26,18,3,0,-140.0,1,"[LOW  ] Spoof -> ['GPS BIIR-13 (PRN 02)', 'GPS BIII-3  (PRN 23)', 'GPS BIII-4  (PRN 14)']"
2,40,LOW,NO_OP,86.67,79.71,6.3036,47.23,18,3,0,97.88,0,None
2,41,LOW,NO_OP,74.96,68.36,5.4744,47.22,15,3,0,-56.88,1,"[LOW  ] Spoof -> ['GPS BIII-5  (PRN 11)', 'GPS BIII-7  (PRN 01)', 'GPS BIIR-2  (PRN 13)']"
2,42,LOW,NO_OP,76.21,65.53,5.3274,47.24,15,3,0,6.52,0,None
2,43,LOW,NO_OP,77.23,69.09,6.7281,47.25,15,3,0,2.29,0,None
3,1,LOW,NO_OP,100.0,100.0,1.6092,47.23,32,8,0,0.05,0,None
3,2,LOW,NO_OP,100.0,100.0,1.6942,47.21,29,8,0,-10.17,1,"[LOW  ] Spoof -> ['GPS BIII-7  (PRN 01)', 'GPS BIIRM-6 (PRN 07)', 'GPS BIIR-2  (PRN 13)']"
3,3,LOW,NO_OP,100.0,100.0,1.6974,47.21,29,8,0,-0.01,0,None
3,4,LOW,RETIRE_SATELLITE,100.0,100.0,1.7518,47.24,29,8,0,-5.11,0,None
3,5,LOW,NO_OP,100.0,100.0,1.7116,47.25,29,8,0,0.08,0,None
3,6,LOW,NO_OP,100.0,100.0,1.6914,47.26,29,8,0,0.04,0,None
3,7,LOW,ACTIVATE_SPARE,100.0,100.0,1.6551,47.27,30,7,0,-4.93,0,None
3,8,LOW,NO_OP,100.0,100.0,1.7421,47.27,30,7,0,-0.17,0,None
3,9,LOW,NO_OP,100.0,100.0,1.776,47.27,30,7,0,-0.07,0,None
3,10,LOW,NO_OP,100.0,100.0,1.7395,47.26,30,7,0,0.07,0,None
3,11,LOW,NO_OP,100.0,100.0,1.697,47.26,30,7,0,0.08,0,None
3,12,LOW,NO_OP,100.0,100.0,1.7032,47.26,30,7,0,-0.01,0,None
3,13,LOW,NO_OP,100.0,100.0,1.7259,47.26,30,7,0,-0.05,0,None
3,14,LOW,ACTIVATE_SPARE,100.0,100.0,1.8904,47.26,28,6,0,-5.33,1,"[LOW  ] Spoof -> ['GPS BIIRM-3 (PRN 12)', 'GPS BIIF-3  (PRN 24)', 'GPS BIII-4  (PRN 14)']"
3,15,LOW,NO_OP,100.0,100.0,1.8329,47.25,28,6,0,0.12,0,None
3,16,LOW,NO_OP,100.0,99.44,1.8907,47.24,28,6,0,-0.12,0,None
3,17,LOW,RETIRE_SATELLITE,100.0,99.55,1.9742,47.26,28,6,0,-5.17,0,None
3,18,LOW,NO_OP,100.0,99.78,1.8955,47.26,28,6,0,0.16,0,None
3,19,LOW,ACTIVATE_SPARE,100.0,100.0,1.919,47.26,26,5,0,-25.05,1,"[LOW  ] Spoof -> ['GPS BIIR-8  (PRN 16)', 'GPS BIIR-5  (PRN 22)', 'GPS BIIF-4  (PRN 27)']"
3,20,LOW,NO_OP,100.0,100.0,1.8533,47.26,26,5,0,0.13,0,None
3,21,LOW,ACTIVATE_SPARE,100.0,99.27,2.4091,47.25,27,4,0,3.89,0,None
3,22,LOW,NO_OP,100.0,98.0,2.3475,47.23,27,4,0,0.12,0,None
3,23,LOW,RETIRE_SATELLITE,100.0,98.62,2.0384,47.21,27,4,0,-4.38,0,None
3,24,LOW,ACTIVATE_SPARE,100.0,100.0,1.8375,47.2,28,3,0,-4.6,0,None
3,25,LOW,ACTIVATE_SPARE,100.0,100.0,1.8395,47.23,29,2,0,-5.0,0,None
3,26,LOW,NO_OP,100.0,100.0,1.8632,47.23,29,2,0,-0.05,0,None
3,27,LOW,ACTIVATE_SPARE,100.0,100.0,1.6829,47.21,30,1,0,5.36,0,None
3,28,LOW,NO_OP,100.0,100.0,1.7014,47.22,30,1,0,-0.04,0,None
3,29,LOW,LAUNCH_SATELLITE,100.0,100.0,1.7052,47.23,30,1,1,-10.01,0,None
3,30,LOW,ACTIVATE_SPARE,100.0,100.0,1.7373,47.26,31,0,1,-5.06,0,None
3,31,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6906,47.26,31,0,2,-9.91,0,None
3,32,LOW,NO_OP,100.0,100.0,1.6503,47.27,31,0,2,0.08,0,None
