episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,73,MEDIUM,NO_OP,48.81,22.62,55.3058,47.31,11,4,0,-550.0,0,None
2,1,LOW,NO_OP,100.0,100.0,1.5462,47.24,32,8,0,120.0,0,None
2,2,LOW,NO_OP,100.0,100.0,1.6467,47.26,32,8,0,120.0,0,None
2,3,LOW,NO_OP,100.0,100.0,1.6095,47.25,32,8,0,120.0,0,None
2,4,LOW,NO_OP,100.0,100.0,1.6247,47.25,32,8,0,120.0,0,None
2,5,LOW,NO_OP,100.0,100.0,1.5459,47.22,32,8,0,120.0,0,None
2,6,LOW,NO_OP,100.0,100.0,1.6352,47.22,32,8,0,120.0,0,None
2,7,LOW,NO_OP,100.0,100.0,1.8096,47.27,32,8,0,120.0,0,None
2,8,LOW,NO_OP,100.0,100.0,1.6007,47.22,30,8,0,-80.0,1,"[LOW  ] Spoof -> ['GPS BIII-2  (PRN 18)', 'GPS BIIR-2  (PRN 13)']"
2,9,LOW,RETIRE_SATELLITE,100.0,100.0,1.6258,47.23,30,8,0,125.0,0,None
2,10,LOW,NO_OP,100.0,100.0,1.7412,47.24,30,8,0,120.0,0,None
2,11,LOW,NO_OP,100.0,100.0,2.0279,47.26,27,8,0,-80.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-6 (PRN 07)', 'GPS BIII-7  (PRN 01)', 'GPS BIIR-8  (PRN 16)']"
2,12,LOW,RETIRE_SATELLITE,100.0,100.0,2.0115,47.24,27,8,0,125.0,0,None
2,13,LOW,ACTIVATE_SPARE,100.0,100.0,1.8009,47.22,28,7,0,-55.0,0,None
2,14,LOW,RETIRE_SATELLITE,100.0,100.0,1.7439,47.21,28,7,0,125.0,0,None
2,15,LOW,ACTIVATE_SPARE,100.0,100.0,1.8287,47.23,29,6,0,-55.0,0,None
2,16,LOW,NO_OP,100.0,100.0,1.7626,47.2,29,6,0,120.0,0,None
2,17,LOW,ACTIVATE_SPARE,100.0,100.0,1.7155,47.21,30,5,0,-55.0,0,None
2,18,LOW,ACTIVATE_SPARE,100.0,100.0,1.5788,47.19,31,4,0,-55.0,0,None
2,19,LOW,ACTIVATE_SPARE,100.0,100.0,1.7032,47.23,32,3,0,-55.0,0,None
2,20,LOW,NO_OP,100.0,100.0,1.702,47.26,32,3,0,120.0,0,None
2,21,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6533,47.27,32,3,1,190.0,0,None
2,22,LOW,NO_OP,100.0,100.0,1.5192,47.24,32,3,1,120.0,0,None
2,23,LOW,NO_OP,100.0,100.0,1.5627,47.25,32,3,1,120.0,0,None
2,24,LOW,NO_OP,100.0,100.0,1.7443,47.27,31,3,1,-80.0,1,[LOW  ] Spoof -> ['GPS BIII-3  (PRN 23)']
2,25,LOW,RETIRE_SATELLITE,100.0,100.0,1.6983,47.25,31,3,1,125.0,0,None
2,26,LOW,LAUNCH_SATELLITE,100.0,100.0,1.6242,47.22,30,3,2,-10.0,1,[LOW  ] Spoof -> ['GPS BIIR-8  (PRN 16)']
2,27,LOW,NO_OP,100.0,100.0,1.6206,47.23,30,4,1,120.0,0,None
2,28,LOW,NO_OP,100.0,100.0,1.745,47.25,30,4,1,120.0,0,None
2,29,LOW,NO_OP,100.0,100.0,1.7259,47.25,30,4,1,120.0,0,None
2,30,LOW,NO_OP,100.0,100.0,1.6566,47.22,30,4,1,120.0,0,None
2,31,LOW,ACTIVATE_SPARE,100.0,100.0,1.5984,47.21,31,3,1,-55.0,0,None
2,32,LOW,NO_OP,100.0,100.0,1.8128,47.26,31,4,0,120.0,0,None
2,33,LOW,NO_OP,100.0,100.0,1.6367,47.25,31,4,0,120.0,0,None
2,34,LOW,NO_OP,100.0,100.0,1.8254,47.26,28,4,0,-80.0,1,"[LOW  ] Spoof -> ['GPS BIII-6  (PRN 28)', 'GPS BIIRM-6 (PRN 07)', 'GPS BIIR-8  (PRN 16)']"
2,35,LOW,NO_OP,100.0,100.0,1.7119,47.23,28,4,0,120.0,0,None
2,36,LOW,RETIRE_SATELLITE,100.0,100.0,2.0283,47.26,28,4,0,125.0,0,None
2,37,LOW,RETIRE_SATELLITE,100.0,100.0,1.7888,47.22,28,4,0,125.0,0,None
2,38,LOW,ACTIVATE_SPARE,100.0,100.0,1.915,47.22,27,3,0,-155.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-8 (PRN 05)', 'GPS BIIF-7  (PRN 09)']"
2,39,LOW,ACTIVATE_SPARE,100.0,100.0,1.7775,47.23,28,2,0,-55.0,0,None
2,40,LOW,NO_OP,100.0,100.0,1.8093,47.22,28,2,0,120.0,0,None
2,41,LOW,NO_OP,100.0,100.0,2.0029,47.21,28,2,0,120.0,0,None
2,42,LOW,NO_OP,100.0,100.0,1.7432,47.19,28,2,0,120.0,0,None
2,43,LOW,NO_OP,100.0,100.0,1.7839,47.21,28,2,0,120.0,0,None
2,44,LOW,ACTIVATE_SPARE,100.0,100.0,1.6845,47.21,29,1,0,-55.0,0,None
2,45,LOW,ACTIVATE_SPARE,100.0,100.0,1.7752,47.25,30,0,0,-55.0,0,None
2,46,LOW,NO_OP,100.0,100.0,1.7039,47.24,30,0,0,120.0,0,None
2,47,LOW,NO_OP,100.0,100.0,1.6967,47.26,30,0,0,120.0,0,None
2,48,LOW,LAUNCH_SATELLITE,100.0,100.0,1.9795,47.25,27,0,1,-10.0,1,"[LOW  ] Spoof -> ['GPS BIIRM-3 (PRN 12)', 'GPS BIIRM-2 (PRN 31)']"
2,49,LOW,NO_OP,100.0,100.0,2.1436,47.26,27,0,1,120.0,0,None
2,50,MEDIUM,NO_OP,100.0,100.0,1.842,47.25,27,0,1,120.0,0,None
2,51,MEDIUM,NO_OP,100.0,100.0,1.8157,47.22,27,0,1,120.0,0,None
2,52,MEDIUM,NO_OP,100.0,100.0,1.9822,47.25,26,0,1,-80.0,1,[LOW  ] Spoof -> ['GPS BIII-3  (PRN 23)']
2,53,MEDIUM,LAUNCH_SATELLITE,100.0,98.81,2.1383,47.27,26,0,2,190.0,0,None
2,54,MEDIUM,NO_OP,100.0,100.0,2.047,47.27,26,1,1,120.0,0,None
2,55,MEDIUM,NO_OP,100.0,100.0,1.8402,47.25,26,1,1,120.0,0,None
2,56,MEDIUM,NO_OP,100.0,100.0,1.8847,47.24,26,1,1,120.0,0,None
2,57,MEDIUM,NO_OP,100.0,100.0,2.1484,47.27,25,1,1,120.0,0,None
2,58,MEDIUM,NO_OP,100.0,85.71,2.591,47.28,25,1,1,120.0,0,None
2,59,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.998,47.24,25,2,1,190.0,0,None
2,60,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.9874,47.22,24,2,2,-10.0,1,[LOW  ] Spoof -> ['GPS BIIR-13 (PRN 02)']
2,61,MEDIUM,NO_OP,100.0,98.81,2.1914,47.22,24,2,2,120.0,0,None
2,62,MEDIUM,NO_OP,100.0,100.0,2.2888,47.24,24,2,2,120.0,0,None
2,63,MEDIUM,RETIRE_SATELLITE,100.0,100.0,2.2978,47.23,24,2,2,125.0,0,None
2,64,MEDIUM,NO_OP,100.0,100.0,2.1739,47.21,23,2,2,-80.0,1,[LOW  ] Spoof -> ['GPS BIIF-6  (PRN 06)']
2,65,MEDIUM,NO_OP,100.0,98.81,2.3211,47.25,23,3,1,-50.0,0,None
2,66,MEDIUM,NO_OP,100.0,98.81,2.4674,47.25,23,4,0,-50.0,0,None
2,67,MEDIUM,NO_OP,100.0,96.43,2.5558,47.23,23,4,0,-50.0,0,None
2,68,MEDIUM,ACTIVATE_SPARE,98.81,97.62,3.507,47.22,21,3,0,-155.0,1,"[LOW  ] Spoof -> ['GPS BIII-2  (PRN 18)', 'GPS BIIR-8  (PRN 16)', 'GPS BIIF-1  (PRN 25)']"
2,69,MEDIUM,NO_OP,100.0,98.81,2.401,47.2,21,3,0,-50.0,0,None
2,70,MEDIUM,REBALANCE_ORBITS,100.0,98.81,2.7711,47.24,21,3,0,385.0,0,None
