episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,123,HIGH,NO_OP,100.0,100.0,1.6146,44.95,32,8,1,164.92,1,"[HIGH ] Severe Jam @ (90.0, 120.0) (4 steps)"
1,124,HIGH,NO_OP,100.0,98.81,1.7821,44.94,32,8,0,123.33,0,None
1,125,HIGH,NO_OP,100.0,82.14,2.7421,45.43,32,8,0,120.16,0,None
1,126,HIGH,NO_OP,100.0,94.05,2.4024,45.24,32,8,0,165.36,0,None
1,127,HIGH,NO_OP,100.0,97.62,2.0688,45.48,32,8,0,165.33,1,"[HIGH ] Severe Jam @ (60.0, -60.0) (4 steps)"
1,128,HIGH,NO_OP,100.0,100.0,1.7931,45.26,32,8,0,165.1,0,None
1,129,HIGH,NO_OP,100.0,100.0,1.8864,45.46,32,8,0,123.63,0,None
1,130,HIGH,NO_OP,100.0,100.0,1.8849,44.33,32,8,0,164.01,1,"[HIGH ] Severe Jam @ (-90.0, -150.0) (4 steps)"
1,131,HIGH,NO_OP,100.0,100.0,1.9043,44.26,32,8,0,123.92,0,None
1,132,HIGH,NO_OP,100.0,100.0,1.9233,44.25,32,8,0,123.92,0,None
1,133,HIGH,NO_OP,100.0,100.0,2.0205,44.64,32,8,0,123.61,0,None
1,134,HIGH,NO_OP,100.0,100.0,1.9353,47.24,32,8,0,164.34,0,None
1,135,HIGH,NO_OP,100.0,100.0,1.7475,47.23,32,8,0,164.75,0,None
1,136,HIGH,NO_OP,100.0,98.81,1.7104,47.23,32,8,0,164.15,0,None
1,137,HIGH,NO_OP,100.0,98.81,2.3023,47.24,32,8,0,121.63,0,None
1,138,HIGH,NO_OP,100.0,78.57,3.5472,47.25,27,8,0,103.96,1,[HIGH ] Orbital Plane 2 -> 5 sats disabled
1,139,HIGH,NO_OP,100.0,100.0,2.3132,47.24,27,8,0,153.94,0,None
1,140,HIGH,NO_OP,98.81,95.24,4.1613,47.25,22,8,0,19.43,1,[HIGH ] Orbital Plane 5 -> 4 sats disabled
1,141,HIGH,NO_OP,100.0,78.57,3.7011,47.25,22,8,0,142.98,0,None
1,142,HIGH,NO_OP,100.0,97.62,2.3397,44.84,27,8,0,154.48,1,"[HIGH ] Severe Jam @ (-60.0, -30.0) (4 steps)"
1,143,HIGH,NO_OP,100.0,100.0,2.3589,45.85,27,8,0,108.92,1,"[HIGH ] Severe Jam @ (-30.0, 90.0) (4 steps)"
1,144,HIGH,ACTIVATE_SPARE,100.0,98.81,2.0832,45.38,32,7,0,102.16,0,None
1,145,HIGH,NO_OP,100.0,100.0,1.9812,44.84,32,7,0,164.41,0,None
1,146,HIGH,LAUNCH_SATELLITE,100.0,98.81,1.9084,45.09,32,7,1,159.79,0,None
1,147,HIGH,NO_OP,100.0,100.0,1.8321,47.2,32,7,1,164.3,0,None
1,148,HIGH,NO_OP,100.0,100.0,1.7022,44.9,32,7,1,164.52,1,"[HIGH ] Severe Jam @ (-60.0, 60.0) (4 steps)"
1,149,HIGH,NO_OP,100.0,98.81,1.8889,44.21,32,7,1,123.25,0,None
1,150,HIGH,NO_OP,98.81,94.05,4.2876,44.32,27,7,1,32.21,1,[HIGH ] Orbital Plane 3 -> 5 sats disabled
2,1,LOW,NO_OP,100.0,100.0,1.5953,47.26,32,8,0,123.84,0,None
2,2,LOW,NO_OP,100.0,100.0,1.4989,47.24,32,8,0,164.39,0,None
2,3,LOW,NO_OP,100.0,100.0,1.6284,47.26,32,8,0,123.48,0,None
2,4,LOW,NO_OP,100.0,100.0,1.8116,47.25,28,8,0,109.85,1,"[MED  ] Coordinated Spoof -> 4 sats: ['GPS BIIRM-8 (PRN 05)', 'GPS BIIRM-3 (PRN 12)', 'GPS BIIF-6  (PRN 06)', 'GPS BIII-1  (PRN 04)']"
2,5,LOW,NO_OP,100.0,100.0,1.8506,47.25,28,8,0,111.84,0,None
2,6,LOW,NO_OP,100.0,100.0,1.7231,47.26,28,8,0,152.51,0,None
2,7,LOW,NO_OP,100.0,100.0,1.7941,47.27,28,8,0,111.72,0,None
2,8,LOW,NO_OP,100.0,98.81,2.0111,47.26,27,8,0,109.49,1,[HIGH ] Orbital Plane 2 -> 5 sats disabled
2,9,LOW,RETIRE_SATELLITE,100.0,98.81,2.057,47.24,26,8,0,125.34,1,[HIGH ] Cascade -> GPS BIIF-9  (PRN 26) (h=0.49)
2,10,LOW,NO_OP,100.0,100.0,1.7689,47.2,27,8,0,149.88,0,None
2,11,LOW,NO_OP,100.0,100.0,1.9155,47.23,27,8,0,108.41,0,None
2,12,LOW,NO_OP,100.0,100.0,1.7406,47.26,31,8,0,161.11,0,None
2,13,LOW,ACTIVATE_SPARE,100.0,100.0,1.6408,47.26,32,7,0,102.05,0,None
2,14,LOW,NO_OP,100.0,100.0,1.7258,47.21,27,7,0,108.6,1,[HIGH ] Orbital Plane 2 -> 5 sats disabled
2,15,LOW,NO_OP,100.0,100.0,1.8554,47.21,26,7,0,104.71,1,[HIGH ] Cascade -> GPS BIIR-13 (PRN 02) (h=0.49)
2,16,LOW,NO_OP,100.0,100.0,1.91,47.25,27,7,0,109.56,0,None
2,17,LOW,NO_OP,100.0,100.0,2.1823,47.25,27,7,0,107.91,0,None
2,18,LOW,LAUNCH_SATELLITE,100.0,100.0,1.5635,47.2,32,7,1,162.03,0,None
2,19,LOW,NO_OP,100.0,100.0,1.6096,47.21,32,7,1,123.82,0,None
2,20,LOW,NO_OP,100.0,100.0,1.6322,47.22,32,7,1,123.91,0,None
2,21,LOW,NO_OP,100.0,100.0,1.6411,44.38,32,7,1,123.96,1,"[HIGH ] Severe Jam @ (-30.0, 120.0) (4 steps)"
2,22,LOW,NO_OP,100.0,100.0,1.5908,44.45,32,7,1,164.2,0,None
2,23,LOW,NO_OP,100.0,100.0,1.5803,44.71,32,7,1,164.04,0,None
2,24,LOW,NO_OP,100.0,100.0,1.7179,45.4,32,8,0,123.45,0,None
2,25,LOW,NO_OP,100.0,100.0,1.6041,47.24,32,8,0,164.46,0,None
2,26,LOW,NO_OP,100.0,100.0,1.649,47.26,32,8,0,123.82,0,None
2,27,LOW,NO_OP,100.0,100.0,1.5137,47.24,32,8,0,164.54,0,None
2,28,LOW,NO_OP,100.0,100.0,1.7639,47.28,32,8,0,123.0,0,None
