episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
1,91,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.8125,44.76,31,7,0,98.37,1,"[HIGH ] Severe Jam @ (30.0, -60.0) (4 steps)"
1,92,MEDIUM,NO_OP,100.0,98.81,1.8759,45.0,31,7,0,120.75,0,None
1,93,MEDIUM,NO_OP,100.0,100.0,1.9251,44.27,31,7,0,120.8,1,"[HIGH ] Severe Jam @ (-60.0, -60.0) (4 steps)"
1,94,MEDIUM,NO_OP,100.0,100.0,1.6887,43.93,31,7,0,161.95,0,None
1,95,MEDIUM,ACTIVATE_SPARE,100.0,100.0,1.6805,44.29,32,6,0,101.68,0,None
1,96,MEDIUM,NO_OP,100.0,98.81,2.009,44.28,32,6,0,122.69,0,None
1,97,MEDIUM,NO_OP,100.0,100.0,1.914,47.25,32,6,0,164.38,0,None
1,98,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.8349,47.26,32,6,1,159.82,0,None
1,99,MEDIUM,LAUNCH_SATELLITE,100.0,100.0,1.6699,47.25,32,6,2,150.16,0,None
1,100,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.7821,47.27,32,6,3,149.05,0,None
1,101,HIGH,NO_OP,100.0,100.0,1.8656,47.26,32,6,3,123.67,0,None
1,102,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.8469,47.22,32,6,4,159.57,0,None
1,103,HIGH,NO_OP,100.0,100.0,1.761,47.22,32,6,4,164.34,0,None
1,104,HIGH,NO_OP,100.0,100.0,1.892,47.25,31,7,3,119.83,0,None
1,105,HIGH,NO_OP,100.0,100.0,1.973,47.27,31,8,2,120.68,0,None
1,106,HIGH,NO_OP,100.0,100.0,1.7481,47.23,31,8,1,161.9,0,None
1,107,HIGH,NO_OP,100.0,100.0,1.6369,47.2,31,8,1,161.44,0,None
1,108,HIGH,NO_OP,100.0,98.81,2.4714,47.24,31,8,0,117.66,0,None
1,109,HIGH,NO_OP,100.0,96.43,2.2517,47.24,31,8,0,161.88,0,None
1,110,HIGH,ACTIVATE_SPARE,100.0,100.0,1.9364,47.26,32,7,0,102.91,0,None
1,111,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.7603,47.24,32,7,1,160.2,0,None
1,112,HIGH,NO_OP,100.0,100.0,1.7551,44.55,32,7,1,164.02,1,"[HIGH ] Severe Jam @ (30.0, 30.0) (4 steps)"
1,113,HIGH,NO_OP,100.0,100.0,1.8314,44.52,32,7,1,123.69,0,None
1,114,HIGH,NO_OP,100.0,100.0,1.8116,44.74,32,7,1,164.08,0,None
1,115,HIGH,LAUNCH_SATELLITE,100.0,100.0,1.8208,44.22,32,7,2,159.46,0,None
1,116,HIGH,NO_OP,100.0,100.0,1.9146,47.22,32,7,2,123.62,0,None
1,117,HIGH,LAUNCH_SATELLITE,100.0,98.81,1.8369,47.2,32,8,2,159.81,0,None
1,118,HIGH,NO_OP,100.0,100.0,1.8967,47.23,32,8,2,123.76,0,None
1,119,HIGH,NO_OP,100.0,100.0,1.6165,43.84,32,8,2,165.12,1,"[HIGH ] Severe Jam @ (-90.0, 60.0) (4 steps)"
1,120,HIGH,NO_OP,100.0,100.0,1.78,44.02,32,8,2,123.35,0,None
1,121,HIGH,NO_OP,100.0,82.14,2.761,43.59,32,8,1,120.08,0,None
1,122,HIGH,NO_OP,100.0,94.05,2.3842,43.88,32,8,1,165.51,0,None
1,123,HIGH,NO_OP,100.0,98.81,2.0096,47.26,32,8,0,165.5,0,None
1,124,HIGH,NO_OP,100.0,100.0,1.7837,47.26,32,8,0,164.9,0,None
1,125,HIGH,NO_OP,100.0,100.0,1.8613,47.27,32,8,0,123.69,0,None
1,126,HIGH,NO_OP,100.0,100.0,1.8807,47.25,32,8,0,123.92,0,None
1,127,HIGH,NO_OP,100.0,100.0,1.8975,47.24,32,8,0,123.93,0,None
1,128,HIGH,NO_OP,100.0,100.0,1.8925,47.21,32,8,0,164.02,0,None
1,129,HIGH,NO_OP,100.0,100.0,1.9914,47.24,32,8,0,123.6,0,None
1,130,HIGH,NO_OP,100.0,100.0,1.9833,47.24,30,8,0,159.45,0,None
1,131,HIGH,NO_OP,100.0,100.0,1.8235,47.23,30,8,0,158.64,0,None
1,132,HIGH,ACTIVATE_SPARE,100.0,100.0,1.6758,47.23,31,7,0,97.47,0,None
1,133,HIGH,NO_OP,100.0,98.81,2.3291,44.23,31,7,0,118.39,1,"[HIGH ] Severe Jam @ (60.0, -30.0) (4 steps)"
1,134,HIGH,NO_OP,100.0,78.57,3.2109,44.94,31,7,0,117.47,1,"[HIGH ] Severe Jam @ (-30.0, -60.0) (4 steps)"
1,135,HIGH,NO_OP,100.0,100.0,2.0797,44.02,31,7,0,165.52,1,"[HIGH ] Severe Jam @ (90.0, 120.0) (4 steps)"
1,136,HIGH,NO_OP,100.0,98.81,2.1076,43.83,31,7,0,120.89,0,None
1,137,HIGH,ACTIVATE_SPARE,100.0,100.0,1.8627,44.56,32,6,0,101.68,1,"[HIGH ] Severe Jam @ (0.0, -30.0) (4 steps)"
1,138,HIGH,NO_OP,100.0,100.0,1.8464,44.51,32,6,0,164.07,0,None
1,139,HIGH,NO_OP,100.0,100.0,2.3571,44.21,27,6,0,106.9,1,[HIGH ] Orbital Plane 5 -> 5 sats disabled
1,140,HIGH,NO_OP,100.0,79.76,3.0238,44.14,27,6,0,106.33,0,None
1,141,HIGH,NO_OP,100.0,85.71,2.9849,43.98,27,6,0,149.16,1,"[HIGH ] Severe Jam @ (-60.0, 90.0) (4 steps)"
1,142,HIGH,LAUNCH_SATELLITE,100.0,84.52,5.3605,44.34,22,6,1,79.97,1,[HIGH ] Orbital Plane 4 -> 5 sats disabled
1,143,HIGH,NO_OP,100.0,98.81,2.3045,44.41,27,6,1,161.03,0,None
1,144,HIGH,NO_OP,100.0,100.0,1.9889,44.4,26,6,1,147.53,0,None
